company_url,last_day_with_right,operation_type,parameter
https://www.gpw.pl/spolka?isin=PLHRDEX00021,2008-08-19,Dywidenda,4.0600
https://www.gpw.pl/spolka?isin=PLIDMSA00044,2008-04-18,Prawo poboru,1.00
https://www.gpw.pl/spolka?isin=PLIDMSA00044,2007-02-07,Podział (split),10.00
https://www.gpw.pl/spolka?isin=PLINCLT00015,2021-06-30,Dywidenda,0.1200
https://www.gpw.pl/spolka?isin=PLINCLT00015,2008-04-07,Prawo poboru,1.00
https://www.gpw.pl/spolka?isin=PLINCLT00015,2008-02-21,Podział (split),2.00
https://www.gpw.pl/spolka?isin=PLINCLT00015,2006-12-05,Prawo poboru,1.00
https://www.gpw.pl/spolka?isin=PLINPRO00015,2024-07-23,Dywidenda,0.2500
https://www.gpw.pl/spolka?isin=PLINPRO00015,2023-07-21,Dywidenda,0.2500
https://www.gpw.pl/spolka?isin=PLINPRO00015,2022-07-27,Dywidenda,0.2500
https://www.gpw.pl/spolka?isin=PLINPRO00015,2021-07-22,Dywidenda,0.5000
https://www.gpw.pl/spolka?isin=PLINPRO00015,2020-07-30,Dywidenda,0.1500
https://www.gpw.pl/spolka?isin=PLINSTK00013,2024-08-12,Dywidenda,2.5000
https://www.gpw.pl/spolka?isin=PLINSTK00013,2023-08-10,Dywidenda,1.5000
https://www.gpw.pl/spolka?isin=PLINSTK00013,2022-07-06,Dywidenda,2.0000
https://www.gpw.pl/spolka?isin=PLINSTK00013,2021-07-06,Dywidenda,2.0000
https://www.gpw.pl/spolka?isin=PLINSTK00013,2020-09-01,Dywidenda,2.0000
https://www.gpw.pl/spolka?isin=PLINTBD00014,2012-07-03,Dywidenda,0.2900
https://www.gpw.pl/spolka?isin=PLINTCS00010,2025-06-12,Dywidenda,1.4200
https://www.gpw.pl/spolka?isin=PLINTCS00010,2024-06-06,Dywidenda,0.7100
https://www.gpw.pl/spolka?isin=PLINTCS00010,2023-06-15,Dywidenda,0.7100
https://www.gpw.pl/spolka?isin=PLINTCS00010,2022-06-28,Dywidenda,1.4200
https://www.gpw.pl/spolka?isin=PLINTCS00010,2021-06-28,Dywidenda,1.4200
https://www.gpw.pl/spolka?isin=PLINTGR00013,2017-07-12,Dywidenda,0.2000
https://www.gpw.pl/spolka?isin=PLINTGR00013,2016-07-13,Dywidenda,0.5000
https://www.gpw.pl/spolka?isin=PLINTGR00013,2002-06-04,Dywidenda,0.4000
https://www.gpw.pl/spolka?isin=PLINTGR00013,2000-06-12,Dywidenda,0.0000
https://www.gpw.pl/spolka?isin=PLINTGR00013,1999-09-14,Podział (split),5.00
https://www.gpw.pl/spolka?isin=PLINTKS00013,2016-08-25,Podział (split),40.00
https://www.gpw.pl/spolka?isin=PLINTKS00013,2013-02-22,Podział (split),25.00
https://www.gpw.pl/spolka?isin=PLINTMS00019,2024-05-24,Dywidenda,0.2800
https://www.gpw.pl/spolka?isin=PLINTMS00019,2023-07-03,Dywidenda,0.2100
https://www.gpw.pl/spolka?isin=PLINTMS00019,2022-06-14,Dywidenda,0.1800
https://www.gpw.pl/spolka?isin=PLINTMS00019,2021-07-02,Dywidenda,0.1000
https://www.gpw.pl/spolka?isin=PLINTMS00019,2020-09-02,Dywidenda,0.0500
https://www.gpw.pl/spolka?isin=PLINTRL00013,2025-05-08,Dywidenda,0.2400
https://www.gpw.pl/spolka?isin=PLINTRL00013,2024-05-28,Dywidenda,0.2400
https://www.gpw.pl/spolka?isin=PLINTRL00013,2024-04-05,Dywidenda,0.2400
https://www.gpw.pl/spolka?isin=PLINTRL00013,2023-08-18,Dywidenda,0.3400
https://www.gpw.pl/spolka?isin=PLINTRL00013,2023-03-30,Dywidenda,0.2000
https://www.gpw.pl/spolka?isin=PLIPOPM00011,2025-06-25,Dywidenda,0.2100
https://www.gpw.pl/spolka?isin=PLIPOPM00011,2024-05-21,Dywidenda,0.3000
https://www.gpw.pl/spolka?isin=PLIPOPM00011,2023-05-31,Dywidenda,0.1500
https://www.gpw.pl/spolka?isin=PLIPOPM00011,2022-06-01,Dywidenda,0.3100
https://www.gpw.pl/spolka?isin=PLIPOPM00011,2021-06-28,Dywidenda,0.3700
https://www.gpw.pl/spolka?isin=PLIZCJR00017,2024-07-11,Dywidenda,0.1000
https://www.gpw.pl/spolka?isin=PLIZCJR00017,2023-09-13,Dywidenda,0.1000
https://www.gpw.pl/spolka?isin=PLIZCJR00017,2009-09-25,Podział (split),30.00
https://www.gpw.pl/spolka?isin=PLIZSTL00015,2024-07-02,Dywidenda,0.0900
https://www.gpw.pl/spolka?isin=PLIZSTL00015,2023-07-05,Dywidenda,0.1200
https://www.gpw.pl/spolka?isin=PLIZSTL00015,2022-07-20,Dywidenda,0.1200
https://www.gpw.pl/spolka?isin=PLIZSTL00015,2021-07-20,Dywidenda,0.1200
https://www.gpw.pl/spolka?isin=PLIZSTL00015,2020-07-22,Dywidenda,0.1100
https://www.gpw.pl/spolka?isin=PLJRINV00013,2020-11-26,Prawo poboru,10.00 : 1.00
https://www.gpw.pl/spolka?isin=PLJRINV00013,2014-12-23,Podział (split),10.00
https://www.gpw.pl/spolka?isin=PLJSW0000015,2019-08-23,Dywidenda,1.7100
https://www.gpw.pl/spolka?isin=PLJSW0000015,2013-07-26,Dywidenda,2.5200
https://www.gpw.pl/spolka?isin=PLJSW0000015,2012-07-03,Dywidenda,5.3800
https://www.gpw.pl/spolka?isin=PLJWWNT00018,2024-06-05,Dywidenda,0.1900
https://www.gpw.pl/spolka?isin=PLJWWNT00018,2023-06-28,Dywidenda,0.0900
https://www.gpw.pl/spolka?isin=PLJWWNT00018,2022-06-30,Dywidenda,0.0600
https://www.gpw.pl/spolka?isin=PLK2ITR00010,2025-06-20,Dywidenda,2.0000
https://www.gpw.pl/spolka?isin=PLK2ITR00010,2024-06-21,Dywidenda,3.2500
https://www.gpw.pl/spolka?isin=PLK2ITR00010,2023-06-30,Dywidenda,4.0000
https://www.gpw.pl/spolka?isin=PLK2ITR00010,2022-08-26,Dywidenda,6.4000
https://www.gpw.pl/spolka?isin=PLK2ITR00010,2021-06-18,Dywidenda,1.0500
https://www.gpw.pl/spolka?isin=PLKAREN00014,2007-08-20,Prawo poboru,1.00 : 3.00
https://www.gpw.pl/spolka?isin=PLKETY000011,2024-08-19,Dywidenda,55.4000
https://www.gpw.pl/spolka?isin=PLKETY000011,2023-08-18,Dywidenda,62.5000
https://www.gpw.pl/spolka?isin=PLKETY000011,2022-07-07,Dywidenda,52.3700
https://www.gpw.pl/spolka?isin=PLKETY000011,2021-05-27,Dywidenda,44.5700
https://www.gpw.pl/spolka?isin=PLKETY000011,2020-09-17,Dywidenda,34.9900
https://www.gpw.pl/spolka?isin=PLKGHM000017,2024-06-26,Dywidenda,1.5000
https://www.gpw.pl/spolka?isin=PLKGHM000017,2023-07-25,Dywidenda,1.0000
https://www.gpw.pl/spolka?isin=PLKGHM000017,2022-07-05,Dywidenda,3.0000
https://www.gpw.pl/spolka?isin=PLKGHM000017,2021-06-17,Dywidenda,1.5000
https://www.gpw.pl/spolka?isin=PLKGHM000017,2017-07-12,Dywidenda,1.0000
https://www.gpw.pl/spolka?isin=PLKGNRC00015,2022-08-23,Dywidenda,0.3200
https://www.gpw.pl/spolka?isin=PLKGNRC00015,2018-09-17,Dywidenda,2.7000
https://www.gpw.pl/spolka?isin=PLKGNRC00015,2017-07-18,Dywidenda,6.5800
https://www.gpw.pl/spolka?isin=PLKGNRC00015,2016-08-08,Dywidenda,6.2500
https://www.gpw.pl/spolka?isin=PLKGNRC00015,2012-08-09,Dywidenda,4.4100
https://www.gpw.pl/spolka?isin=PLKLNR000017,2024-08-12,Dywidenda,0.4000
https://www.gpw.pl/spolka?isin=PLKLNR000017,2023-08-02,Dywidenda,0.6000
https://www.gpw.pl/spolka?isin=PLKLNR000017,2022-08-01,Dywidenda,0.6000
https://www.gpw.pl/spolka?isin=PLKLNR000017,2021-07-06,Dywidenda,0.3800
https://www.gpw.pl/spolka?isin=PLKLNR000017,2019-08-06,Dywidenda,0.3300
https://www.gpw.pl/spolka?isin=PLKLSTN00017,2018-04-18,Prawo poboru,5.00 : 1.00
https://www.gpw.pl/spolka?isin=PLKLSTN00017,2017-03-13,Prawo poboru,1.00
https://www.gpw.pl/spolka?isin=PLKMPTR00012,2015-12-10,Dywidenda,0.5000
https://www.gpw.pl/spolka?isin=PLKMPTR00012,2014-08-25,Dywidenda,0.2700
https://www.gpw.pl/spolka?isin=PLKMPTR00012,2013-09-17,Dywidenda,0.1100
https://www.gpw.pl/spolka?isin=PLKMPTR00012,2012-09-10,Dywidenda,0.3600
https://www.gpw.pl/spolka?isin=PLKMPTR00012,2011-09-30,Dywidenda,0.1200
https://www.gpw.pl/spolka?isin=PLKNOPL00014,2024-08-21,Dywidenda,0.6300
https://www.gpw.pl/spolka?isin=PLKNOPL00014,2023-08-21,Dywidenda,0.3500
https://www.gpw.pl/spolka?isin=PLKNOPL00014,2022-08-19,Dywidenda,0.5000
https://www.gpw.pl/spolka?isin=PLKNOPL00014,2019-06-27,Dywidenda,0.3000
https://www.gpw.pl/spolka?isin=PLKNOPL00014,2018-06-27,Dywidenda,0.5500
https://www.gpw.pl/spolka?isin=PLKOMPP00017,2024-05-28,Dywidenda,1.0500
https://www.gpw.pl/spolka?isin=PLKOMPP00017,2023-05-29,Dywidenda,1.0000
https://www.gpw.pl/spolka?isin=PLKOMPP00017,2022-07-06,Dywidenda,0.4500
https://www.gpw.pl/spolka?isin=PLKOMPP00017,2021-06-18,Dywidenda,0.5000
https://www.gpw.pl/spolka?isin=PLKOMPP00017,2020-07-14,Dywidenda,0.3900
https://www.gpw.pl/spolka?isin=PLKPPD000017,2023-07-19,Dywidenda,4.0000
https://www.gpw.pl/spolka?isin=PLKPPD000017,2022-07-20,Dywidenda,2.0000
https://www.gpw.pl/spolka?isin=PLKPPD000017,2008-06-17,Dywidenda,1.7500
https://www.gpw.pl/spolka?isin=PLKRINK00014,2011-11-16,Dywidenda,0.3200
https://www.gpw.pl/spolka?isin=PLKRINK00014,2010-07-13,Dywidenda,0.9900
https://www.gpw.pl/spolka?isin=PLKRINK00014,2009-09-03,Dywidenda,0.0900
https://www.gpw.pl/spolka?isin=PLKRINK00014,2008-07-18,Dywidenda,0.1600
https://www.gpw.pl/spolka?isin=PLKRK0000010,2024-05-13,Dywidenda,18.0000
https://www.gpw.pl/spolka?isin=PLKRK0000010,2023-09-05,Dywidenda,15.0000
https://www.gpw.pl/spolka?isin=PLKRK0000010,2022-04-19,Dywidenda,13.0000
https://www.gpw.pl/spolka?isin=PLKRK0000010,2021-06-22,Dywidenda,11.0000
https://www.gpw.pl/spolka?isin=PLKRK0000010,2019-06-28,Dywidenda,5.0000
https://www.gpw.pl/spolka?isin=PLKRKCH00019,2012-06-26,Dywidenda,0.3500
https://www.gpw.pl/spolka?isin=PLKRKGL00012,2024-07-04,Dywidenda,0.5000
https://www.gpw.pl/spolka?isin=PLKRKGL00012,2021-06-23,Dywidenda,0.3500
https://www.gpw.pl/spolka?isin=PLKRKGL00012,2020-06-23,Dywidenda,0.3400
https://www.gpw.pl/spolka?isin=PLKRKGL00012,2019-07-19,Dywidenda,0.1400
https://www.gpw.pl/spolka?isin=PLKRKGL00012,2018-07-12,Dywidenda,0.2100
https://www.gpw.pl/spolka?isin=PLKRVTM00010,2023-07-07,Dywidenda,0.2000
https://www.gpw.pl/spolka?isin=PLKRVTM00010,2020-04-28,Dywidenda,0.2400
https://www.gpw.pl/spolka?isin=PLKRVTM00010,2019-06-18,Dywidenda,0.6600
https://www.gpw.pl/spolka?isin=PLKRVTM00010,2018-09-26,Dywidenda,0.2400
https://www.gpw.pl/spolka?isin=PLKRVTM00010,2017-07-03,Dywidenda,0.1700
https://www.gpw.pl/spolka?isin=PLLBPRT00013,2025-06-13,Dywidenda,0.2000
https://www.gpw.pl/spolka?isin=PLLBPRT00013,2023-06-30,Dywidenda,0.3000
https://www.gpw.pl/spolka?isin=PLLBPRT00013,2022-06-23,Dywidenda,0.2000
https://www.gpw.pl/spolka?isin=PLLBPRT00013,2021-07-07,Dywidenda,0.2000
https://www.gpw.pl/spolka?isin=PLLBPRT00013,2020-07-16,Dywidenda,0.1500
https://www.gpw.pl/spolka?isin=PLLBT0000013,2012-07-09,Dywidenda,0.4000
https://www.gpw.pl/spolka?isin=PLLCCRP00017,2025-06-12,Dywidenda,0.5800
https://www.gpw.pl/spolka?isin=PLLCCRP00017,2024-06-13,Dywidenda,0.5000
https://www.gpw.pl/spolka?isin=PLLCCRP00017,2023-07-12,Dywidenda,0.4000
https://www.gpw.pl/spolka?isin=PLLCCRP00017,2022-05-20,Dywidenda,0.4500
https://www.gpw.pl/spolka?isin=PLLCCRP00017,2021-07-02,Dywidenda,0.1700
https://www.gpw.pl/spolka?isin=PLLENAL00015,2025-06-18,Dywidenda,0.1000
https://www.gpw.pl/spolka?isin=PLLENAL00015,2024-07-03,Dywidenda,0.2000
https://www.gpw.pl/spolka?isin=PLLENAL00015,2023-06-23,Dywidenda,0.2000
https://www.gpw.pl/spolka?isin=PLLENAL00015,2022-06-13,Dywidenda,0.1000
https://www.gpw.pl/spolka?isin=PLLENAL00015,2021-06-10,Dywidenda,0.3000
https://www.gpw.pl/spolka?isin=PLLENTX00010,2021-06-29,Dywidenda,0.3000
https://www.gpw.pl/spolka?isin=PLLENTX00010,2020-07-10,Dywidenda,1.0000
https://www.gpw.pl/spolka?isin=PLLENTX00010,2018-07-04,Dywidenda,0.5500
https://www.gpw.pl/spolka?isin=PLLENTX00010,2017-07-05,Dywidenda,0.5000
https://www.gpw.pl/spolka?isin=PLLENTX00010,2016-07-05,Dywidenda,0.4500
https://www.gpw.pl/spolka?isin=PLLKMDW00049,2025-05-26,Dywidenda,0.5000
https://www.gpw.pl/spolka?isin=PLLKMDW00049,2024-08-12,Dywidenda,2.4000
https://www.gpw.pl/spolka?isin=PLLKMDW00049,2023-06-29,Dywidenda,1.6900
https://www.gpw.pl/spolka?isin=PLLKMDW00049,2022-09-19,Dywidenda,1.6500
https://www.gpw.pl/spolka?isin=PLLKMDW00049,2021-09-24,Dywidenda,0.5000
https://www.gpw.pl/spolka?isin=PLLPP0000011,2024-10-09,Dywidenda,325.0000
https://www.gpw.pl/spolka?isin=PLLPP0000011,2023-07-06,Dywidenda,430.0000
https://www.gpw.pl/spolka?isin=PLLPP0000011,2022-05-26,Dywidenda,350.0000
https://www.gpw.pl/spolka?isin=PLLPP0000011,2021-07-02,Dywidenda,450.0000
https://www.gpw.pl/spolka?isin=PLLPP0000011,2019-06-14,Dywidenda,60.0000
https://www.gpw.pl/spolka?isin=PLLSSFT00016,2023-08-14,Dywidenda,0.2500
https://www.gpw.pl/spolka?isin=PLLSSFT00016,2019-07-19,Dywidenda,0.5000
https://www.gpw.pl/spolka?isin=PLLSTIA00018,2017-02-28,Prawo poboru,1.00 : 3.00
https://www.gpw.pl/spolka?isin=PLLSTIA00018,2016-11-07,Prawo poboru,1.00 : 2.00
https://www.gpw.pl/spolka?isin=PLLUBAW00013,2009-07-13,Dywidenda,0.0300
https://www.gpw.pl/spolka?isin=PLLUBAW00013,2006-09-18,Dywidenda,0.1200
https://www.gpw.pl/spolka?isin=PLLUBAW00013,2006-04-21,Prawo poboru,1.00 : 2.00
https://www.gpw.pl/spolka?isin=PLLUBAW00013,2006-03-09,Podział (split),10.00
https://www.gpw.pl/spolka?isin=PLLUBAW00013,2005-06-27,Dywidenda,0.5000
https://www.gpw.pl/spolka?isin=PLLVTSF00010,2024-08-27,Dywidenda,2.7600
https://www.gpw.pl/spolka?isin=PLLVTSF00010,2023-08-23,Dywidenda,3.0300
https://www.gpw.pl/spolka?isin=PLLVTSF00010,2022-08-23,Dywidenda,2.1200
https://www.gpw.pl/spolka?isin=PLLVTSF00010,2021-08-23,Dywidenda,1.9100
https://www.gpw.pl/spolka?isin=PLLVTSF00010,2020-08-21,Dywidenda,1.2800
https://www.gpw.pl/spolka?isin=PLLWBGD00016,2024-07-02,Dywidenda,2.5000
https://www.gpw.pl/spolka?isin=PLLWBGD00016,2023-07-04,Dywidenda,2.5800
https://www.gpw.pl/spolka?isin=PLLWBGD00016,2022-06-30,Dywidenda,2.5000
https://www.gpw.pl/spolka?isin=PLLWBGD00016,2019-07-05,Dywidenda,0.7500
https://www.gpw.pl/spolka?isin=PLLWBGD00016,2017-07-11,Dywidenda,1.0000
https://www.gpw.pl/spolka?isin=PLLZPSK00019,2018-09-07,Dywidenda,0.1200
https://www.gpw.pl/spolka?isin=PLLZPSK00019,2017-09-27,Dywidenda,0.2300
https://www.gpw.pl/spolka?isin=PLLZPSK00019,2016-09-22,Dywidenda,0.3100
https://www.gpw.pl/spolka?isin=PLLZPSK00019,2015-09-23,Dywidenda,0.2900
https://www.gpw.pl/spolka?isin=PLLZPSK00019,2014-09-23,Dywidenda,0.2700
https://www.gpw.pl/spolka?isin=PLMAKRM00019,2023-08-30,Dywidenda,0.0500
https://www.gpw.pl/spolka?isin=PLMAKRM00019,2022-09-07,Dywidenda,0.0400
https://www.gpw.pl/spolka?isin=PLMAKRM00019,2020-09-25,Dywidenda,0.0200
https://www.gpw.pl/spolka?isin=PLMAKRM00019,2019-09-20,Dywidenda,0.0800
https://www.gpw.pl/spolka?isin=PLMAKRM00019,2018-09-05,Dywidenda,0.0700
https://www.gpw.pl/spolka?isin=PLMCIMG00012,2022-09-22,Dywidenda,0.7000
https://www.gpw.pl/spolka?isin=PLMCIMG00012,2021-09-15,Dywidenda,0.5400
https://www.gpw.pl/spolka?isin=PLMCIMG00012,2008-11-14,Prawo poboru,20.00 : 1.00
https://www.gpw.pl/spolka?isin=PLMCIMG00012,2008-11-13,Prawo poboru,12.00 : 1.00
https://www.gpw.pl/spolka?isin=PLMDCLG00015,2018-07-12,Dywidenda,1.4200
https://www.gpw.pl/spolka?isin=PLMDCLG00015,2017-07-12,Dywidenda,2.0000
https://www.gpw.pl/spolka?isin=PLMDCLG00015,2016-07-06,Dywidenda,1.8500
https://www.gpw.pl/spolka?isin=PLMDCLG00015,2015-07-03,Dywidenda,1.6000
https://www.gpw.pl/spolka?isin=PLMDCLG00015,2014-07-01,Dywidenda,1.3500
https://www.gpw.pl/spolka?isin=PLMEXPL00010,2025-05-23,Dywidenda,0.1100
https://www.gpw.pl/spolka?isin=PLMEXPL00010,2024-05-28,Dywidenda,0.2700
https://www.gpw.pl/spolka?isin=PLMEXPL00010,2023-06-30,Dywidenda,0.1400
https://www.gpw.pl/spolka?isin=PLMEXPL00010,2019-09-13,Dywidenda,0.1900
https://www.gpw.pl/spolka?isin=PLMEXPL00010,2018-07-04,Dywidenda,0.1700
https://www.gpw.pl/spolka?isin=PLMFO0000013,2022-08-10,Dywidenda,4.0000
https://www.gpw.pl/spolka?isin=PLMFO0000013,2021-06-08,Dywidenda,1.0000
https://www.gpw.pl/spolka?isin=PLMFO0000013,2019-06-18,Dywidenda,0.8400
https://www.gpw.pl/spolka?isin=PLMFO0000013,2018-06-19,Dywidenda,0.6300
https://www.gpw.pl/spolka?isin=PLMFO0000013,2017-06-28,Dywidenda,0.5800
https://www.gpw.pl/spolka?isin=PLMGRON00016,2022-07-22,Dywidenda,0.2000
https://www.gpw.pl/spolka?isin=PLMGRON00016,2021-07-16,Dywidenda,0.3700
https://www.gpw.pl/spolka?isin=PLMGRON00016,2018-08-30,Dywidenda,0.9500
https://www.gpw.pl/spolka?isin=PLMGRON00016,2017-07-26,Dywidenda,0.7000
https://www.gpw.pl/spolka?isin=PLMGRON00016,2017-06-19,Dywidenda,1.5900
https://www.gpw.pl/spolka?isin=PLMKRNP00015,2024-07-01,Dywidenda,0.7500
https://www.gpw.pl/spolka?isin=PLMKRNP00015,2023-07-12,Dywidenda,0.6000
https://www.gpw.pl/spolka?isin=PLMKRNP00015,2022-07-13,Dywidenda,0.3000
https://www.gpw.pl/spolka?isin=PLMKRNP00015,2021-07-13,Dywidenda,0.3000
https://www.gpw.pl/spolka?isin=PLMKRNP00015,2020-09-29,Dywidenda,0.2500
https://www.gpw.pl/spolka?isin=PLMLPGR00017,2016-05-06,Dywidenda,2.3000
https://www.gpw.pl/spolka?isin=PLMLSTM00015,2019-06-26,Dywidenda,0.2000
https://www.gpw.pl/spolka?isin=PLMNNCP00011,2024-05-13,Dywidenda,1.2500
https://www.gpw.pl/spolka?isin=PLMNNCP00011,2023-06-14,Dywidenda,0.1000
https://www.gpw.pl/spolka?isin=PLMNNCP00011,2022-06-02,Dywidenda,0.7000
https://www.gpw.pl/spolka?isin=PLMNNCP00011,2021-06-16,Dywidenda,0.7000
https://www.gpw.pl/spolka?isin=PLMNNCP00011,2020-06-03,Dywidenda,0.5000
https://www.gpw.pl/spolka?isin=PLMNRTR00012,2016-06-29,Dywidenda,0.2000
https://www.gpw.pl/spolka?isin=PLMOBRK00013,2024-07-26,Dywidenda,13.1700
https://www.gpw.pl/spolka?isin=PLMOBRK00013,2023-06-29,Dywidenda,13.1700
https://www.gpw.pl/spolka?isin=PLMOBRK00013,2022-04-29,Dywidenda,31.5000
https://www.gpw.pl/spolka?isin=PLMOBRK00013,2021-06-14,Dywidenda,20.1500
https://www.gpw.pl/spolka?isin=PLMOBRK00013,2020-06-18,Dywidenda,10.2500
https://www.gpw.pl/spolka?isin=PLMOJ0000015,2009-07-14,Dywidenda,0.0500
https://www.gpw.pl/spolka?isin=PLMOJ0000015,2008-07-15,Dywidenda,0.1200
https://www.gpw.pl/spolka?isin=PLMRBUD00015,2025-06-27,Dywidenda,0.1000
https://www.gpw.pl/spolka?isin=PLMRBUD00015,2024-06-25,Dywidenda,0.2100
https://www.gpw.pl/spolka?isin=PLMRBUD00015,2023-06-22,Dywidenda,0.2600
https://www.gpw.pl/spolka?isin=PLMRBUD00015,2022-06-15,Dywidenda,0.2000
https://www.gpw.pl/spolka?isin=PLMRBUD00015,2021-06-29,Dywidenda,0.0800
https://www.gpw.pl/spolka?isin=PLMRCOR00016,2024-10-03,Dywidenda,0.7700
https://www.gpw.pl/spolka?isin=PLMRCOR00016,2023-09-12,Dywidenda,1.5100
https://www.gpw.pl/spolka?isin=PLMRCOR00016,2022-10-27,Dywidenda,0.6300
https://www.gpw.pl/spolka?isin=PLMRCOR00016,2021-09-20,Dywidenda,0.5700
https://www.gpw.pl/spolka?isin=PLMRCOR00016,2020-12-09,Dywidenda,0.2500
https://www.gpw.pl/spolka?isin=PLMRCTR00015,2023-06-28,Dywidenda,2.5000
https://www.gpw.pl/spolka?isin=PLMRCTR00015,2020-06-17,Dywidenda,0.5000
https://www.gpw.pl/spolka?isin=PLMRCTR00015,2017-07-07,Dywidenda,0.1300
https://www.gpw.pl/spolka?isin=PLMRCTR00015,2015-06-30,Dywidenda,0.2500
https://www.gpw.pl/spolka?isin=PLMRCTR00015,2014-07-03,Dywidenda,0.0300
https://www.gpw.pl/spolka?isin=PLMRVDV00011,2024-04-30,Dywidenda,1.0600
https://www.gpw.pl/spolka?isin=PLMRVDV00011,2022-04-14,Dywidenda,1.1400
https://www.gpw.pl/spolka?isin=PLMRVDV00011,2021-06-08,Dywidenda,0.9500
https://www.gpw.pl/spolka?isin=PLMRVDV00011,2020-09-11,Dywidenda,0.1700
https://www.gpw.pl/spolka?isin=PLMSTPL00018,2023-06-23,Dywidenda,0.8000
https://www.gpw.pl/spolka?isin=PLMSTPL00018,2022-06-03,Dywidenda,4.0000
https://www.gpw.pl/spolka?isin=PLMSTPL00018,2021-06-24,Dywidenda,0.5000
https://www.gpw.pl/spolka?isin=PLMSTPL00018,2015-06-05,Dywidenda,1.3900
https://www.gpw.pl/spolka?isin=PLMSTPL00018,2013-05-02,Dywidenda,1.1800
https://www.gpw.pl/spolka?isin=PLMSTSD00019,2012-10-26,Prawo poboru,1.00 : 0.37
https://www.gpw.pl/spolka?isin=PLMSTSD00019,2011-09-12,Dywidenda,0.0400
https://www.gpw.pl/spolka?isin=PLMSTSD00019,2010-08-27,Dywidenda,0.0400
https://www.gpw.pl/spolka?isin=PLMSTSD00019,2009-08-27,Dywidenda,0.0100
https://www.gpw.pl/spolka?isin=PLMSTSD00019,2008-07-17,Dywidenda,0.0100
https://www.gpw.pl/spolka?isin=PLMSTWS00019,2011-06-28,Dywidenda,0.5500
https://www.gpw.pl/spolka?isin=PLMSTWS00019,2010-06-09,Dywidenda,1.4000
https://www.gpw.pl/spolka?isin=PLMSTWS00019,2006-02-14,Prawo poboru,1.00
https://www.gpw.pl/spolka?isin=PLMSTWS00019,2000-05-03,Dywidenda,0.0000
https://www.gpw.pl/spolka?isin=PLMSTWS00019,1999-05-31,Dywidenda,0.0000
https://www.gpw.pl/spolka?isin=PLMSTZB00018,2015-08-28,Dywidenda,0.0500
https://www.gpw.pl/spolka?isin=PLMSTZB00018,2011-08-29,Dywidenda,0.0300
https://www.gpw.pl/spolka?isin=PLMSTZB00018,2006-07-31,Prawo poboru,2.00 : 3.00
https://www.gpw.pl/spolka?isin=PLMSTZB00018,2006-06-28,Prawo poboru,2.00 : 3.00
https://www.gpw.pl/spolka?isin=PLMSTZB00018,2000-08-25,Dywidenda,0.2500
https://www.gpw.pl/spolka?isin=PLMURPL00190,2025-06-17,Dywidenda,1.9700
https://www.gpw.pl/spolka?isin=PLMUZA000019,2024-01-04,Dywidenda,1.0000
https://www.gpw.pl/spolka?isin=PLMUZA000019,2021-09-22,Dywidenda,0.6500
https://www.gpw.pl/spolka?isin=PLMUZA000019,2003-05-13,Dywidenda,0.5000
